last_name,BB,HR,HP,FC,id,first_name,ROE,PA,TB,IBB,AB,D,H,K,team,S,T,SLG,OBP,OPS,SH,Year,AVG,SF
Brenly,10,1,0,0,brenb001,Bob,4,125,29,0,113,5,19,24,TOR,12,1,0.257,0.232,0.489,1,1989,0.168,2
Brett,50,12,3,0,bretg001,George,3,527,197,5,464,26,129,45,KCA,88,3,0.425,0.345,0.77,0,1989,0.278,10
Wetherby,4,1,0,0,wethj001,Jeff,0,58,17,0,53,2,10,6,ATL,6,1,0.321,0.241,0.562,2,1989,0.189,1
McClendon,34,12,1,0,mccll001,Lloyd,4,309,124,0,267,12,74,30,CHN,49,1,0.464,0.353,0.817,1,1989,0.277,7
Santovenia,22,5,3,0,santn001,Nelson,7,341,107,0,311,14,76,36,MON,56,1,0.344,0.296,0.64,2,1989,0.244,5
Landrum,0,0,0,0,landb001,Bill,1,3,0,0,3,0,0,0,PIT,0,0,0.0,0.0,0.0,0,1989,0.0,0
Madison,6,1,1,0,madis001,Scotti,0,108,27,0,99,7,17,9,CIN,9,0,0.273,0.222,0.495,0,1989,0.172,2
Stone,3,0,1,0,stonj001,Jeff,0,59,14,0,54,1,9,7,TEX,6,2,0.259,0.22,0.479,1,1989,0.167,1
Stubbs,14,4,0,0,stubf001,Franklin,0,120,48,0,105,6,30,27,LAN,20,0,0.457,0.367,0.824,1,1989,0.286,1
Hassey,23,5,1,0,hassr001,Ron,2,302,88,1,273,12,61,44,OAK,44,0,0.322,0.281,0.603,1,1989,0.223,5
James,24,13,1,0,jamec001,Chris,6,521,177,0,493,17,117,68,SDN,85,2,0.359,0.273,0.632,4,1989,0.237,3
Barrett,32,1,2,0,barrm001,Marty,4,412,107,0,371,18,86,12,BOS,67,0,0.288,0.291,0.579,15,1989,0.232,7
Schatzeder,0,0,0,0,schad001,Dan,0,9,0,0,9,0,0,3,HOU,0,0,0.0,0.0,0.0,0,1989,0.0,0
Kiefer,0,0,0,0,kiefs001,Steve,0,8,1,0,8,0,1,5,NYA,1,0,0.125,0.125,0.25,0,1989,0.125,0
Baines,66,16,1,0,bainh001,Harold,5,578,235,6,506,29,156,76,TEX,110,1,0.464,0.386,0.85,0,1989,0.308,5
Puhl,43,0,1,0,puhlt001,Terry,3,412,129,1,364,25,96,39,HOU,67,4,0.354,0.34,0.694,4,1989,0.264,4
Uribe,32,1,0,0,uribj001,Jose,8,510,127,10,467,12,100,72,SFN,81,6,0.272,0.259,0.531,6,1989,0.214,11
Boone,46,1,2,0,boonb001,Bob,1,479,131,1,426,13,111,37,KCA,95,2,0.308,0.332,0.64,8,1989,0.261,5
Deshaies,1,0,0,0,deshj001,Jim,0,94,9,0,93,0,9,26,HOU,9,0,0.097,0.106,0.203,9,1989,0.097,0
Myers,0,0,0,0,myerr001,Randy,0,5,0,0,5,0,0,3,NYN,0,0,0.0,0.0,0.0,0,1989,0.0,0
Wilson,27,3,1,0,wilsw001,Willie,4,436,137,0,400,17,97,77,KCA,70,7,0.343,0.287,0.63,6,1989,0.242,8
Wilson,1,0,0,0,wilsc001,Craig,0,5,1,0,4,0,1,2,SLN,1,0,0.25,0.4,0.65,0,1989,0.25,0
Reynolds,31,6,1,0,reynr001,R.J.,3,403,136,5,367,16,98,64,PIT,74,2,0.371,0.323,0.694,1,1989,0.267,4
Komminsk,24,8,1,0,kommb001,Brad,3,231,83,0,203,8,47,55,CLE,29,2,0.409,0.312,0.721,1,1989,0.232,3
Leach,0,0,0,0,leact001,Terry,0,4,0,0,4,0,0,3,NYN,0,0,0.0,0.0,0.0,0,1989,0.0,0
Milligan,73,12,3,0,millr002,Randy,3,443,167,1,365,23,98,73,BAL,58,5,0.458,0.393,0.851,0,1989,0.268,2
Puleo,0,0,0,0,pulec001,Charlie,0,3,0,0,3,0,0,1,ATL,0,0,0.0,0.0,0.0,1,1989,0.0,0
Cotto,10,9,3,0,cotth001,Henry,6,310,120,1,294,11,78,43,SEA,56,2,0.408,0.294,0.702,0,1989,0.265,3
Rasmussen,1,0,0,0,rasmd001,Dennis,0,72,14,0,71,3,11,20,SDN,8,0,0.197,0.167,0.364,3,1989,0.155,0
Perez,2,0,0,0,perep001,Pascual,0,75,14,0,72,3,11,18,MON,8,0,0.194,0.173,0.367,9,1989,0.153,1
Ortiz,17,1,2,0,ortij001,Junior,5,262,61,1,238,6,50,19,PIT,42,1,0.256,0.263,0.519,3,1989,0.21,5
Bell,7,0,0,0,bellb001,Buddy,1,91,19,0,84,4,15,10,TEX,11,0,0.226,0.242,0.468,1,1989,0.179,0
Green,1,0,0,0,greeg001,Gary,0,28,10,0,27,3,7,1,SDN,4,0,0.37,0.286,0.656,0,1989,0.259,0
Briley,38,13,5,0,brilg001,Greg,5,448,174,0,400,22,105,81,SEA,66,4,0.435,0.33,0.765,1,1989,0.263,5
McDowell,50,10,1,0,mcdoo001,Oddibe,7,586,203,1,528,23,138,72,CLE,99,6,0.384,0.323,0.707,4,1989,0.261,7
Pecota,5,3,1,0,pecob001,Bill,1,91,34,0,84,4,17,8,KCA,8,2,0.405,0.253,0.658,1,1989,0.202,1
Hengel,2,0,0,0,hengd001,Dave,0,30,4,0,27,1,3,4,CLE,2,0,0.148,0.172,0.32,1,1989,0.111,0
Coles,27,10,6,0,coled001,Darnell,4,582,192,1,541,21,135,60,SEA,101,3,0.355,0.289,0.644,2,1989,0.25,7
Morris,4,2,0,0,morrj003,John,1,127,40,0,123,4,28,22,SLN,21,1,0.325,0.252,0.577,3,1989,0.228,0
Collins,10,0,0,0,colld001,Dave,1,121,29,0,110,4,25,17,CIN,21,0,0.264,0.289,0.553,2,1989,0.227,1
Washington,0,0,0,0,washr001,Ron,0,7,2,0,7,1,1,4,HOU,0,0,0.286,0.143,0.429,0,1989,0.143,0
Tudor,0,0,0,0,tudoj001,John,0,2,0,0,2,0,0,0,LAN,0,0,0.0,0.0,0.0,0,1989,0.0,0
Sasser,7,1,0,0,sassm001,Mackey,6,192,74,4,184,14,53,14,NYN,36,2,0.402,0.312,0.714,1,1989,0.288,1
Oquendo,75,1,0,0,oquej001,Jose,5,658,207,4,574,28,162,55,SLN,126,7,0.361,0.36,0.721,7,1989,0.282,9
McDowell,0,0,0,0,mcdor001,Roger,0,3,1,0,3,0,1,1,PHI,1,0,0.333,0.333,0.666,0,1989,0.333,0
Hall,3,0,0,0,halla001,Albert,1,36,10,0,33,2,6,5,PIT,3,1,0.303,0.25,0.553,0,1989,0.182,0
Belliard,6,0,0,0,bellr001,Rafael,3,165,37,0,159,4,33,21,PIT,29,0,0.233,0.236,0.469,3,1989,0.208,0
Ray,33,5,0,0,ray-j001,Johnny,5,598,190,0,550,16,153,30,CAL,129,3,0.345,0.311,0.656,4,1989,0.278,15
Guerrero,72,17,4,0,guerp001,Pedro,7,669,272,6,581,42,177,83,SLN,117,1,0.468,0.378,0.846,0,1989,0.305,12
Davis,60,34,7,0,davig001,Glenn,7,658,286,9,583,26,156,119,HOU,95,1,0.491,0.339,0.83,0,1989,0.268,8
Walton,27,5,6,0,waltj001,Jerome,8,520,183,1,481,23,139,74,CHN,108,3,0.38,0.331,0.711,2,1989,0.289,6
Quinones,15,3,1,0,quinr001,Rey,2,292,69,1,264,11,49,41,SEA,35,0,0.261,0.223,0.484,6,1989,0.186,12
Smoltz,6,1,0,0,smolj001,John,1,80,13,0,74,1,7,23,ATL,4,1,0.176,0.163,0.339,6,1989,0.095,0
Parker,33,22,1,0,parkd001,Dave,2,601,239,8,559,27,146,89,OAK,97,0,0.428,0.3,0.728,0,1989,0.261,8
Pendleton,42,13,0,0,pendt001,Terry,6,664,239,1,617,28,162,79,SLN,116,5,0.387,0.307,0.694,2,1989,0.263,5
Diaz,7,1,0,0,diazm002,Mario,0,91,13,0,84,0,10,7,SEA,9,0,0.155,0.187,0.342,5,1989,0.119,0
Phelps,29,7,0,0,phelk001,Ken,2,228,72,0,194,4,47,44,OAK,36,0,0.371,0.333,0.704,0,1989,0.242,5
Bonilla,62,24,1,0,bonib001,Bobby,10,688,302,7,619,37,173,91,PIT,102,10,0.488,0.343,0.831,0,1989,0.279,6
Ashby,7,0,1,0,ashba001,Alan,0,73,13,0,64,1,10,8,HOU,8,1,0.203,0.247,0.45,1,1989,0.156,1
Smith,0,0,0,0,smitz001,Zane,0,40,7,0,40,1,6,3,MON,5,0,0.175,0.15,0.325,4,1989,0.15,0
Thompson,51,13,13,0,thomr003,Robby,8,629,219,0,563,26,132,131,SFN,82,11,0.389,0.312,0.701,9,1989,0.234,2
Patterson,1,0,0,0,pattb001,Bob,0,8,0,0,7,0,0,2,PIT,0,0,0.0,0.125,0.125,2,1989,0.0,0
Moreland,28,6,2,0,morek001,Keith,5,457,156,2,423,20,118,43,DET,92,0,0.369,0.324,0.693,0,1989,0.279,4
Scioscia,45,10,3,0,sciom001,Mike,6,473,148,7,423,16,102,29,LAN,76,0,0.35,0.317,0.667,7,1989,0.241,2
Carpenter,0,0,0,0,carpc001,Cris,0,13,4,0,13,0,4,2,SLN,4,0,0.308,0.308,0.616,2,1989,0.308,0
Gagne,17,9,2,0,gagng001,Greg,10,501,195,0,475,29,125,76,MIN,80,7,0.411,0.287,0.698,7,1989,0.263,7
Weiss,21,3,1,0,weisw001,Walt,5,267,75,0,245,11,55,38,OAK,41,0,0.306,0.288,0.594,5,1989,0.224,0
Weaver,0,0,0,0,weavj001,Jim,0,20,7,0,20,3,4,7,SFN,1,0,0.35,0.2,0.55,0,1989,0.2,0
Bichette,6,3,0,0,bichd001,Dante,3,148,45,0,140,7,29,24,CAL,19,0,0.321,0.236,0.557,0,1989,0.207,2
Javier,30,1,1,0,javis001,Stan,6,354,98,0,321,12,77,46,OAK,61,3,0.305,0.305,0.61,4,1989,0.24,2
Terry,1,2,1,0,terrs001,Scott,1,55,14,0,53,1,7,11,SLN,4,0,0.264,0.164,0.428,4,1989,0.132,0
Fermin,41,0,4,0,fermf001,Felix,9,595,126,0,549,9,115,27,CLE,105,1,0.23,0.269,0.499,32,1989,0.209,1
McWilliams,0,0,0,0,mcwil001,Larry,0,33,5,0,33,0,3,14,PHI,2,1,0.152,0.091,0.243,3,1989,0.091,0
Dibble,0,0,0,0,dibbr001,Rob,0,8,0,0,8,0,0,3,CIN,0,0,0.0,0.0,0.0,0,1989,0.0,0
Easley,0,0,0,0,easll001,Logan,0,1,0,0,1,0,0,1,PIT,0,0,0.0,0.0,0.0,0,1989,0.0,0
Carreon,12,6,1,0,carrm001,Mark,3,147,65,0,133,6,41,17,NYN,29,0,0.489,0.37,0.859,0,1989,0.308,0
Lyons,35,2,1,0,lyons001,Steve,6,509,150,3,469,21,117,67,CHA,91,3,0.32,0.301,0.621,12,1989,0.249,4
Nixon,10,1,0,0,nixod001,Donell,2,176,49,0,166,2,44,30,SFN,41,0,0.295,0.307,0.602,0,1989,0.265,0
Batiste,0,0,0,0,batik001,Kevin,0,8,2,0,8,0,2,5,TOR,2,0,0.25,0.25,0.5,0,1989,0.25,0
Jones,8,2,0,0,joner004,Ron,0,39,15,0,31,0,9,1,PHI,7,0,0.484,0.436,0.92,0,1989,0.29,0
Owen,63,6,3,0,owens001,Spike,4,514,145,12,444,17,102,42,MON,75,4,0.327,0.327,0.654,3,1989,0.23,4
Browne,63,5,1,0,browj001,Jerry,5,700,233,5,630,31,179,64,CLE,139,4,0.37,0.347,0.717,14,1989,0.284,6
Worthington,60,15,4,0,wortc001,Craig,5,567,191,1,502,23,123,112,BAL,85,0,0.38,0.33,0.71,3,1989,0.245,1
Phillips,55,4,3,0,philt001,Tony,8,532,157,0,467,15,118,65,OAK,93,6,0.336,0.331,0.667,5,1989,0.253,7
O'Malley,0,0,0,0,omalt001,Tom,0,11,8,0,11,2,6,2,NYN,4,0,0.727,0.545,1.272,0,1989,0.545,0
Power,0,0,0,0,powet001,Ted,2,39,3,0,39,0,3,16,SLN,3,0,0.077,0.077,0.154,3,1989,0.077,0
Oliver,6,3,1,0,olivj001,Joe,1,162,58,1,153,8,41,26,CIN,30,0,0.379,0.296,0.675,1,1989,0.268,2
Ripken,53,21,3,0,ripkc001,Cal,12,719,259,1,652,30,166,72,BAL,115,0,0.397,0.309,0.706,0,1989,0.255,11
Hill,3,1,0,0,hillg001,Glenallen,3,56,18,0,52,0,15,12,TOR,14,0,0.346,0.321,0.667,0,1989,0.288,1
Webster,3,0,0,0,websl001,Lenny,0,23,8,0,20,2,6,2,MIN,4,0,0.4,0.391,0.791,0,1989,0.3,0
Morman,5,0,0,0,mormr001,Russ,0,69,15,0,63,2,13,16,CHA,11,0,0.238,0.261,0.499,2,1989,0.206,1
Eichhorn,0,0,0,0,eichm001,Mark,0,4,0,0,4,0,0,1,ATL,0,0,0.0,0.0,0.0,1,1989,0.0,0
Davis,90,21,6,0,davia002,Alvin,6,606,247,4,500,30,152,45,SEA,100,1,0.494,0.409,0.903,0,1989,0.304,10
Darling,1,2,1,0,darlr001,Ron,0,85,16,0,83,1,9,28,NYN,6,0,0.193,0.129,0.322,5,1989,0.108,0
Rice,13,3,1,0,ricej001,Jim,2,234,72,0,212,10,49,37,BOS,34,2,0.34,0.269,0.609,0,1989,0.231,8
DeLeon,2,0,0,0,delej001,Jose,2,103,8,0,101,0,8,37,SLN,8,0,0.079,0.097,0.176,9,1989,0.079,0
Schroeder,3,6,0,0,schrb001,Bill,0,147,48,0,144,2,28,44,CAL,20,0,0.333,0.211,0.544,3,1989,0.194,0
Brady,0,0,0,0,bradb001,Brian,0,2,2,0,2,1,1,1,CAL,0,0,1.0,0.5,1.5,0,1989,0.5,0
Buechele,36,16,5,0,buecs001,Steve,6,533,188,0,490,22,114,106,TEX,74,2,0.384,0.291,0.675,2,1989,0.233,2
Combs,0,0,0,0,combp001,Pat,0,14,3,0,14,1,2,4,PHI,1,0,0.214,0.143,0.357,1,1989,0.143,0
Castillo,0,0,0,0,castj002,Juan,0,8,0,0,6,0,0,2,MIL,0,0,0.0,0.0,0.0,0,1989,0.0,2
Richardson,10,2,1,0,richj001,Jeff,1,144,31,0,132,4,21,23,CIN,15,0,0.235,0.222,0.457,3,1989,0.159,1
McLemore,7,0,1,0,mclem001,Mark,2,119,30,0,110,3,25,19,CAL,21,1,0.273,0.277,0.55,3,1989,0.227,1
Agosto,0,0,0,0,agosj001,Juan,0,5,1,0,5,0,1,2,HOU,1,0,0.2,0.2,0.4,0,1989,0.2,0
Ward,22,9,0,0,wardg001,Gary,1,324,116,0,296,11,74,57,NYA,52,2,0.392,0.296,0.688,1,1989,0.25,6
Meyer,0,0,0,0,meyeb001,Brian,0,2,0,0,2,0,0,0,HOU,0,0,0.0,0.0,0.0,1,1989,0.0,0
Howell,0,0,0,0,howej001,Jay,0,3,0,0,3,0,0,0,LAN,0,0,0.0,0.0,0.0,0,1989,0.0,0
Finley,14,2,1,0,finls001,Steve,2,250,69,0,231,5,54,30,BAL,45,2,0.299,0.276,0.575,6,1989,0.234,4
Howell,47,20,3,0,howej002,Jack,3,531,195,4,479,19,108,123,CAL,65,4,0.407,0.298,0.705,3,1989,0.225,2
Infante,0,0,0,0,infaa001,Alexis,1,14,2,0,14,0,2,1,TOR,2,0,0.143,0.143,0.286,1,1989,0.143,0
Liriano,43,5,2,0,lirin001,Nelson,7,494,157,0,442,26,110,50,TOR,76,3,0.355,0.314,0.669,10,1989,0.249,7
Doran,57,8,2,0,dorab001,Bill,13,575,164,0,513,25,111,60,HOU,76,2,0.32,0.296,0.616,3,1989,0.216,3
Bosley,3,1,0,0,boslt001,Thad,2,45,14,0,41,2,9,11,TEX,6,0,0.341,0.267,0.608,0,1989,0.22,1
Treadway,29,8,0,0,treaj001,Jeff,6,527,179,2,490,18,131,38,ATL,102,3,0.365,0.304,0.669,6,1989,0.267,8
Reed,72,3,4,0,reedj003,Jody,6,639,206,0,555,42,151,44,BOS,104,2,0.371,0.355,0.726,13,1989,0.272,8
Reed,32,3,2,0,reedj001,Jeff,4,336,84,3,297,11,64,46,CIN,50,0,0.283,0.292,0.575,3,1989,0.215,5
Lee,19,3,0,0,lee-m001,Manuel,1,322,100,0,302,9,78,59,TOR,64,2,0.331,0.301,0.632,1,1989,0.258,1
Lynn,46,11,1,0,lynnf001,Fred,3,409,131,0,356,11,85,69,DET,62,1,0.368,0.323,0.691,0,1989,0.239,6
Morris,1,0,0,0,morrh001,Hal,0,18,5,0,17,0,5,3,NYA,5,0,0.294,0.333,0.627,0,1989,0.294,0
Bathe,0,0,0,0,bathb001,Bill,0,34,10,0,33,1,9,7,SFN,8,0,0.303,0.265,0.568,0,1989,0.273,1
Allred,2,0,0,0,allrb001,Beau,0,26,9,0,24,3,6,10,CLE,3,0,0.375,0.308,0.683,0,1989,0.25,0
LaValliere,26,2,0,0,lavam001,Mike,1,223,76,4,197,10,60,23,PIT,48,0,0.386,0.386,0.772,4,1989,0.305,0
Krukow,0,0,0,0,krukm001,Mike,0,16,1,0,16,0,1,6,SFN,1,0,0.062,0.062,0.124,0,1989,0.062,0
Acker,0,0,0,0,ackej001,Jim,0,7,1,0,7,0,1,2,TOR,1,0,0.143,0.143,0.286,0,1989,0.143,0
Fletcher,1,1,0,0,fletd001,Darrin,0,9,7,0,8,0,4,0,LAN,3,0,0.875,0.556,1.431,0,1989,0.5,0
Gantner,19,0,10,0,gantj001,Jim,3,465,136,0,428,18,112,31,MIL,91,3,0.318,0.305,0.623,8,1989,0.262,6
Aguayo,7,1,2,0,agual001,Luis,0,119,26,0,106,4,17,19,CLE,11,1,0.245,0.218,0.463,3,1989,0.16,4
Bilardello,2,2,0,0,bilad001,Dann,1,85,30,0,82,6,18,18,PIT,10,0,0.366,0.235,0.601,1,1989,0.22,1
Olson,0,0,0,0,olsog002,Greg,0,2,1,0,2,0,1,0,MIN,1,0,0.5,0.5,1.0,0,1989,0.5,0
Evans,37,11,0,0,evand001,Darrell,2,325,98,2,280,6,57,44,ATL,39,1,0.35,0.289,0.639,0,1989,0.204,8
Evans,99,20,3,0,evand002,Dwight,8,634,241,1,525,27,148,80,BOS,98,3,0.459,0.394,0.853,1,1989,0.282,7
Knepper,9,1,0,0,knepb001,Bob,0,58,16,0,49,5,8,9,SFN,2,0,0.327,0.293,0.62,3,1989,0.163,0
Cook,0,0,0,0,cookd001,Dennis,0,46,12,0,46,1,9,6,SFN,7,1,0.261,0.196,0.457,2,1989,0.196,0
Heep,28,5,1,0,heepd001,Danny,4,359,128,3,326,17,96,26,BOS,74,0,0.393,0.348,0.741,1,1989,0.294,4
Hoffman,3,1,1,0,hoffg001,Glenn,2,117,28,0,112,3,22,13,CAL,18,0,0.25,0.222,0.472,4,1989,0.196,1
Martinez,5,0,0,0,martd001,Dennis,2,95,9,0,90,0,9,19,MON,9,0,0.1,0.147,0.247,9,1989,0.1,0
Martinez,25,3,0,0,martd002,Dave,4,400,138,0,374,16,99,55,MON,73,7,0.369,0.31,0.679,7,1989,0.265,1
Teufel,32,2,1,0,teuft001,Tim,3,255,73,1,219,7,56,48,NYN,45,2,0.333,0.349,0.682,0,1989,0.256,3
O'Brien,70,12,2,0,obrip001,Pete,3,643,206,4,563,24,144,48,CLE,107,1,0.366,0.336,0.702,2,1989,0.256,8
Macfarlane,7,2,2,0,macfm001,Mike,1,169,47,0,158,6,35,27,KCA,27,0,0.297,0.26,0.557,0,1989,0.222,2
Grimsley,0,0,0,0,grimj001,Jason,0,9,0,0,9,0,0,2,PHI,0,0,0.0,0.0,0.0,2,1989,0.0,0
Leiper,0,0,0,0,leipd001,Dave,0,1,0,0,1,0,0,1,SDN,0,0,0.0,0.0,0.0,0,1989,0.0,0
Sandberg,55,30,4,0,sandr001,Ryne,14,671,301,4,608,25,176,83,CHN,116,5,0.495,0.35,0.845,1,1989,0.289,4
Jose,4,0,0,0,josef001,Felix,0,61,13,0,57,2,11,13,OAK,9,0,0.228,0.246,0.474,0,1989,0.193,0
Merullo,6,1,0,0,merum001,Matt,2,95,22,0,86,1,18,14,CHA,16,0,0.256,0.253,0.509,2,1989,0.209,3
McGwire,80,33,3,0,mcgwm001,Mark,5,596,229,2,499,17,113,92,OAK,63,0,0.459,0.329,0.788,0,1989,0.226,14
Noboa,1,0,0,0,noboj001,Junior,3,45,10,0,44,0,10,3,MON,10,0,0.227,0.244,0.471,0,1989,0.227,0
Brooks,38,14,4,0,brooh001,Hubie,8,594,219,1,543,30,145,101,MON,100,1,0.403,0.315,0.718,0,1989,0.267,9
Magrann,0,0,0,0,magrt001,Tom,0,11,0,0,10,0,0,4,CLE,0,0,0.0,0.0,0.0,0,1989,0.0,1
Walker,21,5,3,0,walkg001,Greg,2,265,78,0,238,14,49,50,CHA,30,0,0.328,0.275,0.603,1,1989,0.206,3
Fletcher,63,1,3,0,flets001,Scott,9,645,170,0,571,25,138,58,TEX,110,2,0.298,0.316,0.614,11,1989,0.242,8
Venable,1,0,0,0,venam001,Max,2,60,23,0,59,4,19,16,CAL,15,0,0.39,0.333,0.723,3,1989,0.322,0
Palmer,0,0,0,0,palmd002,Dean,0,20,4,0,19,2,2,11,TEX,0,0,0.211,0.1,0.311,0,1989,0.105,1
Herr,53,2,3,0,herrt001,Tom,5,638,204,2,574,25,161,62,PHI,128,6,0.355,0.341,0.696,6,1989,0.28,7
Felder,21,3,0,0,feldm001,Mike,7,352,102,0,329,11,76,38,MIL,59,3,0.31,0.276,0.586,7,1989,0.231,2
Daulton,50,8,2,0,dauld001,Darren,0,424,114,6,367,12,74,54,PHI,52,2,0.311,0.298,0.609,1,1989,0.202,4
Dalena,0,0,0,0,dalep001,Peter,0,7,2,0,7,1,1,3,CLE,0,0,0.286,0.143,0.429,0,1989,0.143,0
Winningham,24,3,0,0,winnh001,Herm,3,281,89,1,257,11,63,50,CIN,46,3,0.346,0.31,0.656,3,1989,0.245,0
Quinones,25,12,3,0,quinl001,Luis,6,389,140,0,357,13,83,45,CIN,54,4,0.392,0.285,0.677,8,1989,0.232,4
Browning,4,0,0,0,browt001,Tom,3,110,7,0,106,0,7,32,CIN,7,0,0.066,0.1,0.166,14,1989,0.066,0
Hatcher,12,2,1,0,hatcm001,Mickey,8,251,85,2,230,9,66,16,LAN,53,2,0.37,0.315,0.685,0,1989,0.287,8
Lind,35,2,2,0,lindj002,Jose,11,652,167,3,607,21,134,62,PIT,108,3,0.275,0.262,0.537,13,1989,0.221,8
Kingery,7,2,0,0,kingm001,Mike,1,85,26,0,77,3,17,14,SEA,12,0,0.338,0.282,0.62,0,1989,0.221,1
Bean,6,0,2,0,beanb002,Billy,3,89,18,0,80,4,14,11,LAN,10,0,0.225,0.247,0.472,0,1989,0.175,1
King,19,5,2,0,kingj001,Jeff,4,247,76,0,221,13,42,32,PIT,21,3,0.344,0.255,0.599,2,1989,0.19,5
Tekulve,0,0,0,0,tekuk001,Kent,0,2,1,0,2,0,1,1,CIN,1,0,0.5,0.5,1.0,0,1989,0.5,0
Redus,38,6,1,0,redug001,Gary,3,327,129,1,284,18,79,51,PIT,48,7,0.454,0.361,0.815,1,1989,0.278,4
Lemke,5,2,0,0,lemkm001,Mark,3,61,20,0,55,2,10,7,ATL,5,1,0.364,0.246,0.61,0,1989,0.182,1
Jordan,21,12,5,0,jordr001,Ricky,15,565,213,3,530,22,149,61,PHI,112,3,0.402,0.31,0.712,0,1989,0.281,9
Kipper,1,0,0,0,kippb001,Bob,1,12,1,0,11,0,1,2,PIT,1,0,0.091,0.167,0.258,1,1989,0.091,0
Trevino,7,2,1,0,treva001,Alex,1,144,53,0,134,7,38,18,HOU,28,1,0.396,0.319,0.715,1,1989,0.284,2
Washington,24,13,2,0,washc001,Claudell,5,449,179,0,422,18,114,81,CAL,79,4,0.424,0.312,0.736,3,1989,0.27,1
Smith,4,0,0,0,smitp001,Pete,0,55,6,0,51,0,4,9,ATL,3,1,0.118,0.145,0.263,5,1989,0.078,0
Magadan,47,4,1,0,magad001,Dave,4,434,147,4,379,22,107,36,NYN,78,3,0.388,0.357,0.745,1,1989,0.282,7
Lovullo,14,1,0,0,lovut001,Torri,1,107,15,0,90,2,10,19,DET,7,0,0.167,0.224,0.391,1,1989,0.111,3
Gladden,20,8,5,0,gladd001,Dan,9,508,189,0,476,23,136,51,MIN,102,3,0.397,0.317,0.714,5,1989,0.286,7
Pevey,0,0,0,0,pevem001,Marty,0,43,12,0,43,1,9,8,MON,7,1,0.279,0.209,0.488,1,1989,0.209,0
Clancy,1,0,0,0,clanj001,Jim,0,55,7,0,54,1,6,13,HOU,5,0,0.13,0.127,0.257,7,1989,0.111,0
Martinez,30,6,0,0,martc001,Carmelo,1,299,93,1,267,12,59,52,SDN,39,2,0.348,0.298,0.646,0,1989,0.221,2
Martinez,19,5,1,0,martc002,Carlos,2,384,142,0,363,22,105,57,CHA,78,0,0.391,0.326,0.717,6,1989,0.289,1
Young,70,0,2,0,young001,Gerald,14,630,147,0,550,17,124,60,HOU,104,3,0.267,0.311,0.578,6,1989,0.225,8
Dykstra,59,7,3,0,dyksl001,Lenny,3,595,182,0,526,32,121,53,PHI,78,4,0.346,0.308,0.654,5,1989,0.23,7
Daniels,43,4,2,0,danik001,Kal,2,221,67,1,173,13,42,33,LAN,25,0,0.387,0.394,0.781,0,1989,0.243,3
Nelson,19,3,0,0,nelsr002,Rob,2,100,27,0,81,0,16,28,SDN,12,1,0.333,0.35,0.683,0,1989,0.198,0
Templeton,14,6,0,0,tempg001,Garry,5,532,179,3,514,26,129,77,SDN,94,3,0.348,0.269,0.617,4,1989,0.251,4
Quintana,7,0,0,0,quinc001,Carlos,0,83,21,0,76,5,16,11,BOS,11,0,0.276,0.277,0.553,0,1989,0.211,0
Davis,22,4,1,0,davij001,Jody,1,258,56,2,232,5,39,59,ATL,30,0,0.241,0.24,0.481,1,1989,0.168,3
Buhner,19,9,2,0,buhnj001,Jay,6,227,100,0,205,15,56,55,SEA,31,1,0.488,0.339,0.827,0,1989,0.273,1
Garrelts,3,0,0,0,garrs001,Scott,1,75,13,0,70,0,9,30,SFN,7,2,0.186,0.16,0.346,2,1989,0.129,2
Dascenzo,13,1,0,0,dascd001,Doug,5,162,27,0,147,1,23,13,CHN,21,0,0.184,0.222,0.406,3,1989,0.156,2
Bergman,42,7,2,0,bergd001,Dave,5,441,139,1,394,13,103,44,DET,82,1,0.353,0.333,0.686,4,1989,0.261,3
Sosa,10,4,2,0,sosas001,Sammy,2,207,67,1,192,8,47,44,TEX,35,0,0.349,0.285,0.634,5,1989,0.245,3
Winters,14,2,0,0,wintm001,Matt,0,123,37,1,108,6,25,23,KCA,17,0,0.343,0.317,0.66,0,1989,0.231,1
Assenmacher,0,0,0,0,assep001,Paul,0,5,0,0,5,0,0,2,CHN,0,0,0.0,0.0,0.0,0,1989,0.0,0
Kraemer,0,0,0,0,kraej001,Joe,0,1,0,0,1,0,0,1,CHN,0,0,0.0,0.0,0.0,0,1989,0.0,0
Jorgensen,4,0,0,0,jorgt001,Terry,1,27,5,0,23,1,4,5,MIN,3,0,0.217,0.296,0.513,0,1989,0.174,0
Costello,0,0,0,0,costj001,John,0,10,0,0,10,0,0,5,SLN,0,0,0.0,0.0,0.0,2,1989,0.0,0
Fernandez,28,11,3,0,fernt001,Tony,9,628,223,0,586,25,147,50,TOR,102,9,0.381,0.283,0.664,2,1989,0.251,11
Leach,28,1,1,0,leacr001,Rick,4,280,84,3,249,14,65,33,TEX,49,1,0.337,0.336,0.673,4,1989,0.261,2
Lusader,9,1,0,0,lusas001,Scott,1,115,33,0,104,4,26,21,DET,21,0,0.317,0.304,0.621,0,1989,0.25,2
Anderson,17,1,0,0,anded001,Dave,2,168,37,1,150,2,32,25,LAN,29,0,0.247,0.292,0.539,5,1989,0.213,1
Stillwell,42,7,3,0,stilk001,Kurt,6,523,176,2,475,20,121,63,KCA,87,7,0.371,0.317,0.688,5,1989,0.255,3
